text H-ID,preferred_name,language,literary_form,specific_genre Record Title,date_of_creation,is_written_by (Person) Record Title,described_at_URL,doc H-ID,Shelfmark,siglum,status,Settlement,repository,collection,idno,Date,jonas_id,arlima_id
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45552,"London, British Library, Additional 5474",,,London,British Library,Additional,5474,1276-1300,http://jonas.irht.cnrs.fr/manuscrit/79248,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49636,"LONDON, British Library, Egerton MS 0989",,,London,British Library,Egerton,,1475,http://jonas.irht.cnrs.fr/manuscrit/75455,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45592,"London, British Library, Harley 4389",,mutilated,London,British Library,Harley,4389,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/30808,https://arlima.net/no/7840
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45592,"London, British Library, Harley 49",,,London,British Library,Harley,49,1401-1500,http://jonas.irht.cnrs.fr/manuscrit/78943,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45605,"London, British Library, Royal 20.D.II",,,London,British Library,Royal,20.D.II,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/75528,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45483,"Malibu, Fondation J.P. Getty, Ludwig XV,5",,,Malibu,Fondation J.P. Getty,Ludwig,"XV,5",1326-1350,https://jonas.irht.cnrs.fr/manuscrit/75459,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45285,"Modena, Biblioteca Estense e universitaria, etr. 040 olim AL.F.03.15",,,Modena,Biblioteca Estense e universitaria,,etr. 040 olim AL.F.03.15,1281-1400,https://jonas.irht.cnrs.fr/manuscrit/78744,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45288,"Modena, Biblioteca Estense e universitaria, etr. 059 olim AL.T.03.11",,,Modena,Biblioteca Estense e universitaria,,etr. 059 olim AL.T.03.11,1296-1305,https://jonas.irht.cnrs.fr/manuscrit/79542,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49595,"Nancy, Archives départementales de Meurthe-et-Moselle, 3E3543-3E3544",,fragment,Nancy,Archives départementales de Meurthe-et-Moselle,,3E3543-3E3544,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/80865,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,47311,"Nancy, Archives départementales de Meurthe-et-Moselle, sans cote (Tristan)",,fragment,Nancy,Archives départementales de Meurthe-et-Moselle,,sans cote (Tristan),1201-1300,http://jonas.irht.cnrs.fr/manuscrit/82313,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45935,"New Haven, Yale University, Beinecke Library, Takamiya 123",,fragment,New Haven,"Yale University, Beinecke Library",Takamiya,123,1376-1400,,https://arlima.net/no/9569
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49673,"NEW YORK, Morgan Library and Museum, M.41",,,New York,Morgan Library and Museum,,M. 41,1468,http://jonas.irht.cnrs.fr/manuscrit/38592,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45344,"Oxford, Bodleian Library, Douce 189",,,Oxford,Bodleian Library,Douce,189,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/74809,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49543,"Paris, Bibliothèque de l'Ecole des Beaux-Arts, impr. Masson 0787",,,Paris,Bibliothèque de l'Ecole des Beaux-Arts,,impr. Masson 0787,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/83432,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45663,"Paris, Bibliothèque nationale de France, Arsenal 3357",,,Paris,Bibliothèque nationale de France,Arsenal,3357,1488,http://jonas.irht.cnrs.fr/manuscrit/42985,https://arlima.net/no/8676
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45985,"Paris, Bibliothèque nationale de France, français 100-101",,,Paris,Bibliothèque nationale de France,français,101,1401-1425,http://jonas.irht.cnrs.fr/manuscrit/45501,https://arlima.net/no/4158
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45986,"Paris, Bibliothèque nationale de France, français 102",,,Paris,Bibliothèque nationale de France,français,102,1465-1480,http://jonas.irht.cnrs.fr/manuscrit/76992,https://arlima.net/no/4159
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45918,"Paris, Bibliothèque nationale de France, français 103",,,Paris,Bibliothèque nationale de France,français,103,1466-1475,http://jonas.irht.cnrs.fr/manuscrit/74724,https://arlima.net/no/4160
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45923,"Paris, Bibliothèque nationale de France, français 104",,,Paris,Bibliothèque nationale de France,français,104,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/78948,https://arlima.net/no/4161
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45820,"Paris, Bibliothèque nationale de France, français 112",,,Paris,Bibliothèque nationale de France,français,112,1470,http://jonas.irht.cnrs.fr/manuscrit/71983,https://arlima.net/no/2349
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46430,"Paris, Bibliothèque nationale de France, français 113-116",,,Paris,Bibliothèque nationale de France,français,113-116,1471-1500,http://jonas.irht.cnrs.fr/manuscrit/74318,https://arlima.net/no/4171
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45889,"Paris, Bibliothèque nationale de France, français 12599",A,,Paris,Bibliothèque nationale de France,français,12599,1276-1300,http://jonas.irht.cnrs.fr/manuscrit/45810,https://arlima.net/no/2356
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45866,"Paris, Bibliothèque nationale de France, français 1434",,mutilated,Paris,Bibliothèque nationale de France,français,1434,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/78954,https://arlima.net/no/4487
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45837,"Paris, Bibliothèque nationale de France, français 1628",,,Paris,Bibliothèque nationale de France,français,1628,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/73192,https://arlima.net/no/6705
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45776,"Paris, Bibliothèque nationale de France, français 334",,,Paris,Bibliothèque nationale de France,français,334,1326-1350,http://jonas.irht.cnrs.fr/manuscrit/78949,https://arlima.net/no/3977
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45994,"Paris, Bibliothèque nationale de France, français 335-336",,,Paris,Bibliothèque nationale de France,français,336,1400,http://jonas.irht.cnrs.fr/manuscrit/72952,https://arlima.net/no/3978
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45927,"Paris, Bibliothèque nationale de France, français 349",,,Paris,Bibliothèque nationale de France,français,349,1401-1500,http://jonas.irht.cnrs.fr/manuscrit/78950,https://arlima.net/no/5359
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45966,"Paris, Bibliothèque nationale de France, français 750",B,,Paris,Bibliothèque nationale de France,français,750,1272,http://jonas.irht.cnrs.fr/manuscrit/45545,https://arlima.net/no/4442
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45931,"Paris, Bibliothèque nationale de France, français 755",,,Paris,Bibliothèque nationale de France,français,755,1316-1335,http://jonas.irht.cnrs.fr/manuscrit/74728,https://arlima.net/no/4438
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45796,"Paris, Bibliothèque nationale de France, français 756-757",N,,Paris,Bibliothèque nationale de France,français,757,1381-1400,http://jonas.irht.cnrs.fr/manuscrit/72951,https://arlima.net/no/4437
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45932,"Paris, Bibliothèque nationale de France, français 758",,,Paris,Bibliothèque nationale de France,français,758,1251-1400,http://jonas.irht.cnrs.fr/manuscrit/78951,https://arlima.net/no/4436
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45751,"Paris, Bibliothèque nationale de France, français 759",,,Paris,Bibliothèque nationale de France,français,759,1251-1300,http://jonas.irht.cnrs.fr/manuscrit/78952,https://arlima.net/no/4435
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46037,"Paris, Bibliothèque nationale de France, français 760",,,Paris,Bibliothèque nationale de France,français,760,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/75033,https://arlima.net/no/4434
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46001,"Paris, Bibliothèque nationale de France, français 772",,mutilated,Paris,Bibliothèque nationale de France,français,772,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/75142,https://arlima.net/no/4417
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45739,"Paris, Bibliothèque nationale de France, français 776",C,mutilated,Paris,Bibliothèque nationale de France,français,776,1285-1290,http://jonas.irht.cnrs.fr/manuscrit/78953,https://arlima.net/no/4414
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45857,"Paris, Bibliothèque nationale de France, français 94",,,Paris,Bibliothèque nationale de France,français,94,1301-1325,http://jonas.irht.cnrs.fr/manuscrit/45499,https://arlima.net/no/4152
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45814,"Paris, Bibliothèque nationale de France, français 97",,,Paris,Bibliothèque nationale de France,français,97,1401-1425,http://jonas.irht.cnrs.fr/manuscrit/78947,https://arlima.net/no/4155
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45938,"Paris, Bibliothèque nationale de France, français 99",,,Paris,Bibliothèque nationale de France,français,99,1463,http://jonas.irht.cnrs.fr/manuscrit/74346,https://arlima.net/no/4157
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46072,"Paris, Bibliothèque nationale de France, NAF 24398",,fragment,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,23087,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/72847,https://arlima.net/no/7134
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46096,"Paris, Bibliothèque nationale de France, NAF 5237",,fragment,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,5237,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/48117,https://arlima.net/no/3044
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46100,"Paris, Bibliothèque nationale de France, NAF 6579",,mutilated,Paris,Bibliothèque nationale de France,nouvelles acquisitions françaises,6579,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/74725,https://arlima.net/no/8817
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49959,"Paris, Drouot, Vente de la collection Aristophil, 16 juin 2018, lot 16",,,"localisation actuelle inconnue, Paris, Drouot, Vente de la collection Aristophil, 16 juin 2018, lot 16",,,,1466-1480,http://jonas.irht.cnrs.fr/manuscrit/82068,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45465,"Philadelphia, University of Pennsylvania Library, Misc Mss (Large) Box 2 Folder 25",,fragment,Philadelphia,University of Pennsylvania Library,,Misc Mss (Large) Box 2 Folder 25,1296-1305,https://jonas.irht.cnrs.fr/manuscrit/80335,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45175,"Poitiers, Archives départementales de la Vienne, Ms. 13",,fragment,Poitiers,Archives départementales de la Vienne,,Ms. 13,,http://jonas.irht.cnrs.fr/manuscrit/74775,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46111,"Roma, Biblioteca Angelica, 2313",,fragment,Roma,Biblioteca Angelica,,2313,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/52644,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49778,"Rostock, Universitätsbibliothek, Fragm. philol. 2 ",,fragment,Rostock,Universitätsbibliothek,,Fragm. philol. 2,1296-1305,http://jonas.irht.cnrs.fr/manuscrit/78956,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45111,"Saint-Brieuc, Archives départementales des Côtes-d’Armor, 6",,,Saint-Brieuc,Archives départementales des Côtes-d’Armor,,6,,http://jonas.irht.cnrs.fr/manuscrit/78955,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45404,"Salzburg, Universitätsbibliothek, M.I.376",,fragment,Salzburg,Universitätsbibliothek,,M.I.376,1201-1300,https://jonas.irht.cnrs.fr/manuscrit/81958,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45436,"Sankt-Peterburg, National Library of Russia, Fr.f.v.XV.2",,,Saint-Pétersbourg,National Library of Russia,,Fr.f.v.XV.2,1341-1360,http://jonas.irht.cnrs.fr/manuscrit/56299,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,49775,"Toulouse, Bibliothèque municipale, Fragment de Tristan en prose",,fragment,Toulouse,Bibliothèque municipale,,Fragment de Tristan en prose,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/81960,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,46115,"Udine, Archivio di Stato, 110",,fragment,Udine,Archivio di Stato,,110,1301-1350,http://jonas.irht.cnrs.fr/manuscrit/75038,
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45138,"Venezia, Biblioteca nazionale Marciana, Fr. Z. 23 (=234)",,,Venezia,Biblioteca nazionale Marciana,,Fr. Z. 23 (=234),1301-1400,http://jonas.irht.cnrs.fr/manuscrit/74831,https://arlima.net/no/8858
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45219,"Wien, Österreichische Nationalbibliothek, 2537",,,Wien,Österreichische Nationalbibliothek,,2537,1406-1415,http://jonas.irht.cnrs.fr/manuscrit/69943,https://arlima.net/no/9893
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,47451,"Wien, Österreichische Nationalbibliothek, 2539-2540",,,Wien,Österreichische Nationalbibliothek,,2539-2540,1466,http://jonas.irht.cnrs.fr/manuscrit/69944,https://arlima.net/no/9892
49139,Tristan,fro (Old French),prose,roman,1226 to 1235,,https://arlima.net/no/329|http://jonas.irht.cnrs.fr/oeuvre/5642,45217,"Wien, Österreichische Nationalbibliothek, 2542",,,Wien,Österreichische Nationalbibliothek,,2542,1300,http://jonas.irht.cnrs.fr/manuscrit/69946,https://arlima.net/no/9891
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49750,"BERLIN en dépôt à KRAKOW, Staatsbibliothek zu Berlin - Preussischer Kulturbesitz - Biblioteka Jagiellonska (Bibliothèque Jagellone), gall. fol. 0178",J,,,,,,1401-1500,http://jonas.irht.cnrs.fr/manuscrit/27134,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,46166,"BERN, Burgerbibliothek, Cod. 388",B,,,,,,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/8219,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49367,"BOLOGNA, Archivio di Stato, fonds principal Busta I, II, III frags",B1,,,,,,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/74777,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49415,"BRUXELLES, Bibliothèque royale de Belgique, 09624",Br,,,,,,1350-1370,http://jonas.irht.cnrs.fr/manuscrit/74784,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45267,"CAMBRIDGE, University Library, Addit. 7071",,,,,,,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/13310,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45092,"CHANTILLY, Bibliothèque du Château (Musée Condé), 0644 (1081)",C,,,,,,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/14887,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49373,"CHANTILLY, Bibliothèque du Château (Musée Condé), 0645 (0315)",Chantilly 646-647,,,,,,1480,http://jonas.irht.cnrs.fr/manuscrit/14888,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49574,"COLOGNY (GENEVE), Biblioteca Bodmeriana, 116",E,,,,,,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/17531,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49576,"DIJON, Bibliothèque municipale, 2930",D,,,,,,1201-1300,http://jonas.irht.cnrs.fr/manuscrit/18294,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49633,"London, British Library, Add MS 25434",Add,,,,,,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/74778,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49635,"LONDON, British Library, Harley MS 01629",H,,,,,,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/30642,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49589,"MODENA, Archivio di Stato, Frammenti busta 11/a fasc. 10",Mc et Md,,,,,,1281-1400,http://jonas.irht.cnrs.fr/manuscrit/74782,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49590,"MODENA, Archivio di Stato, Frammenti busta 11/a fasc. 4",Mb,,,,,,,http://jonas.irht.cnrs.fr/manuscrit/74780,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49591,"MODENA, Archivio di Stato, Frammenti busta 11/a fasc. 9",Ma,,,,,,,http://jonas.irht.cnrs.fr/manuscrit/74781,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49673,"NEW YORK, Morgan Library and Museum, M.41",,,,,,,1468,http://jonas.irht.cnrs.fr/manuscrit/38592,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49378,"Paris, Bibliothèque de l'Arsenal, 5229",A,,,,,,1391-1403,http://jonas.irht.cnrs.fr/manuscrit/74692,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45846,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 00098",98,,,,,,1450,http://jonas.irht.cnrs.fr/manuscrit/74786,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45938,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 00099",99,,,,,,1463,http://jonas.irht.cnrs.fr/manuscrit/74346,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45918,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 00103",103,,,,,,1466-1475,http://jonas.irht.cnrs.fr/manuscrit/74724,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45820,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 00112",112,,,,,,1470,http://jonas.irht.cnrs.fr/manuscrit/71983,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45788,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 00350",350,,,,,,1201-1400,http://jonas.irht.cnrs.fr/manuscrit/45517,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,45889,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 12599",12599,,,,,,1276-1300,http://jonas.irht.cnrs.fr/manuscrit/45810,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49379,"Paris, Bibliothèque nationale de France, Manuscrits, fr. 15211",15211,,,,,,1281-1320,http://jonas.irht.cnrs.fr/manuscrit/45842,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,46077,"Paris, Bibliothèque nationale de France, Manuscrits, nouv. acq. fr. 04166",4166,,,,,,1301,http://jonas.irht.cnrs.fr/manuscrit/74716,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49600,"RENNES, Bibliothèque municipale, 0593",R,,,,,,1303-1304,http://jonas.irht.cnrs.fr/manuscrit/52307,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49809,"TRIER, Stadtbibliothek, Fragmentenmappe VIII, n°4",,,,,,,1281-1300,http://jonas.irht.cnrs.fr/manuscrit/81322,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,46035,"VATICANO (CITTA DEL), Biblioteca apostolica Vaticana, Reg. lat. 1687",Reg,,,,,,1301-1320,http://jonas.irht.cnrs.fr/manuscrit/74785,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,49810,"VENEZIA, Biblioteca nazionale Marciana, Str. App. 29 (=243)",M,,,,,,1451-1500,http://jonas.irht.cnrs.fr/manuscrit/74787,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,,,,,,,,,1401-1450,http://jonas.irht.cnrs.fr/manuscrit/80407,
49141,Propheties de Merlin,fro (Old French),prose,roman,1267 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/4199|https://arlima.net/no/132,,,,,,,,,1466-1475,http://jonas.irht.cnrs.fr/manuscrit/74422,
49255,Fils du roi Constant,fro (Old French),prose,roman,1290 to 1298,"Baudouin Butor
(1290 to 12991236 to 1245)",https://arlima.net/no/807|http://jonas.irht.cnrs.fr/oeuvre/10333,45894,"Paris, Bibliothèque nationale de France, français 1446",,,Paris,Bibliothèque nationale de France,français,1446,1295,http://jonas.irht.cnrs.fr/manuscrit/45610,https://arlima.net/no/2462
49284,"Laurin, fils de Marques le Sénéchal",fro (Old French),prose,roman,1256 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8206|https://arlima.net/no/404,45488,"Bruxelles, Bibliothèque royale, 9245",B,,Bruxelles,Bibliothèque royale,,9245,1321-1340,http://jonas.irht.cnrs.fr/manuscrit/10309,
49284,"Laurin, fils de Marques le Sénéchal",fro (Old French),prose,roman,1256 to 1300,,http://jonas.irht.cnrs.fr/oeuvre/8206|https://arlima.net/no/404,45486,"Bruxelles, Bibliothèque royale, 9433-9434",E,,Bruxelles,Bibliothèque royale,,9433-9434,1326-1335,http://jonas.irht.cnrs.fr/manuscrit/10338,https://arlima.net/no/9335
